user_id,avg_days_between_orders,gap_trend,reorder_rate,order_count,days_since_last_order,annual_value_est,revenue_at_risk_90d,churned,top_department
173938,14.71,0.33,0.53,8,12.0,2728.64,124.8,0,frozen
173939,21.6,4.67,0.4,11,24.0,1858.8,50.69,0,dairy eggs
173940,19.14,-1.67,0.64,8,27.0,2097.39,13.11,0,snacks
173941,21.33,16.0,0.45,10,29.0,1882.03,12.4,0,beverages
173942,5.0,7.33,0.6,18,7.0,8030.0,151.07,0,dairy eggs
173943,20.64,3.67,0.32,12,22.0,1945.59,42.38,0,produce
173945,11.4,0.67,0.29,6,27.0,3521.93,104.06,0,produce
173946,11.71,-5.67,0.56,25,13.0,3429.18,120.64,0,produce
173947,13.57,-20.67,0.34,15,29.0,2958.42,57.38,0,produce
173948,15.22,12.0,0.37,10,20.0,2637.59,71.33,0,snacks
173951,7.16,-0.33,0.83,52,7.0,5610.0,290.06,0,dairy eggs
173952,6.38,-10.0,0.38,30,3.0,6293.78,74.38,0,dairy eggs
173953,19.6,8.0,0.26,6,30.0,2048.47,30.26,1,produce
173954,11.75,-2.0,0.61,21,30.0,3417.02,86.9,1,produce
173955,26.6,-6.0,0.45,11,29.0,1509.4,6.86,0,beverages
173956,25.22,-1.33,0.47,10,15.0,1591.85,10.85,0,household
173957,13.44,-2.0,0.86,26,16.0,2987.35,24.55,0,dairy eggs
173958,25.4,7.67,0.16,6,30.0,1580.71,40.72,1,produce
173959,14.25,0.0,0.28,5,30.0,2817.54,88.37,1,dairy eggs
173960,21.82,6.33,0.42,12,22.0,1840.21,10.8,0,beverages
173961,9.56,-5.67,0.55,37,3.0,4201.74,67.1,0,alcohol
173962,14.5,-3.0,0.4,7,16.0,2768.97,40.46,0,beverages
173963,3.29,5.67,0.83,100,3.0,12192.79,227.51,0,produce
173964,17.77,-7.67,0.5,14,18.0,2259.52,41.82,0,produce
173965,8.18,6.67,0.61,45,2.0,4907.22,117.23,0,dairy eggs
173966,11.69,-8.0,0.57,17,7.0,3435.29,73.02,0,produce
173967,3.2,-2.0,0.41,11,3.0,12546.88,209.98,0,dairy eggs
173968,3.54,2.33,0.34,96,6.0,11351.93,78.21,0,beverages
173969,13.38,-8.0,0.37,9,7.0,3001.87,138.72,0,produce
173970,10.38,-7.33,0.72,17,3.0,3869.88,66.22,0,beverages
173971,18.5,0.0,0.27,5,21.0,2170.27,105.55,0,dairy eggs
173972,12.14,5.67,0.62,30,17.0,3307.81,99.99,0,produce
173973,27.0,0.0,0.22,5,30.0,1487.04,15.55,1,dairy eggs
173974,23.75,0.0,0.31,5,30.0,1690.53,27.66,1,dairy eggs
173975,24.18,-6.33,0.3,12,29.0,1660.34,24.84,0,household
173976,21.8,2.33,0.33,6,30.0,1841.74,52.32,1,produce
173977,13.75,-2.67,0.49,9,13.0,2920.0,59.73,0,beverages
173978,19.43,2.67,0.42,8,30.0,2066.54,82.19,1,produce
173979,8.05,-3.33,0.57,20,23.0,4985.95,166.58,0,produce
173980,11.33,5.67,0.42,10,30.0,3542.65,36.23,1,produce
173981,12.82,-6.67,0.38,12,30.0,3132.27,48.05,1,dairy eggs
173982,3.78,-3.67,0.74,86,1.0,10631.62,143.29,0,produce
173983,10.57,-0.67,0.56,8,26.0,3797.97,9.71,0,dairy eggs
173984,9.54,-12.33,0.33,14,18.0,4209.27,62.87,0,produce
173985,11.69,5.67,0.42,14,30.0,3433.88,65.22,1,produce
173986,23.6,3.67,0.56,6,27.0,1701.27,20.62,0,produce
173987,9.1,5.33,0.46,41,8.0,4412.09,93.67,0,produce
173989,6.08,5.33,0.73,60,0.0,6598.47,96.48,0,breakfast
173990,20.43,-1.33,0.59,15,10.0,1965.38,56.58,0,frozen
173991,12.5,0.0,0.13,5,7.0,3212.0,91.98,0,produce
173993,7.17,-2.67,0.53,24,6.0,5596.67,155.29,0,produce
173994,10.58,7.33,0.51,13,28.0,3793.7,188.36,0,dairy eggs
173995,9.86,5.33,0.81,38,13.0,4070.0,160.9,0,beverages
173996,18.25,0.0,0.23,5,9.0,2200.0,30.0,0,snacks
173997,27.0,-1.67,0.04,6,30.0,1487.04,25.35,1,pantry
173998,9.5,-2.67,0.74,27,5.0,4226.32,84.31,0,beverages
173999,5.27,-4.0,0.73,61,2.0,7623.42,180.36,0,produce
174001,7.5,0.0,0.12,5,6.0,5353.33,97.33,0,produce
174002,20.75,0.0,0.0,5,4.0,1934.94,29.9,0,pantry
174003,6.03,-7.33,0.41,32,3.0,6655.88,118.65,0,produce
174004,18.25,-5.33,0.44,13,27.0,2200.0,13.08,0,pantry
174005,7.6,0.67,0.39,6,8.0,5282.89,154.08,0,produce
174006,12.68,5.0,0.73,23,7.0,3165.95,158.61,0,babies
174007,10.71,9.0,0.65,18,13.0,3750.27,26.04,0,produce
174008,20.88,7.67,0.44,9,30.0,1923.35,24.28,1,dry goods pasta
174010,7.23,-1.33,0.6,32,4.0,5556.47,68.27,0,beverages
174012,13.0,-6.67,0.56,12,30.0,3088.46,33.34,1,snacks
174013,18.5,-2.0,0.55,11,30.0,2170.27,77.13,1,dairy eggs
174015,8.0,-0.67,0.64,29,7.0,5018.75,108.56,0,produce
174016,24.71,-12.33,0.29,8,30.0,1624.57,97.38,1,dairy eggs
174017,14.0,-4.67,0.39,7,10.0,2867.86,82.87,0,beverages
174018,17.88,-5.33,0.1,9,1.0,2246.15,39.7,0,snacks
174019,17.0,5.0,0.59,9,30.0,2361.76,103.77,1,produce
174020,17.61,10.67,0.66,19,13.0,2279.81,74.45,0,produce
174021,21.91,6.0,0.51,12,12.0,1832.57,72.54,0,produce
174022,17.0,9.67,0.48,9,14.0,2361.76,14.91,0,dairy eggs
174023,21.0,-12.0,0.18,7,16.0,1911.9,30.42,0,produce
174024,6.75,0.33,0.78,53,15.0,5948.15,231.6,0,dairy eggs
174025,8.75,0.0,0.34,5,10.0,4588.57,339.97,0,bakery
174026,19.75,-7.0,0.7,13,10.0,2032.91,109.82,0,beverages
174028,9.76,-3.33,0.6,38,8.0,4115.1,116.66,0,produce
174029,9.62,-7.0,0.52,35,6.0,4174.62,58.01,0,produce
174030,20.07,1.33,0.31,15,30.0,2000.36,39.7,1,produce
174032,6.28,6.67,0.82,19,8.0,6395.58,124.7,0,beverages
174034,12.25,0.0,0.25,5,30.0,3277.55,93.86,1,produce
174035,9.18,14.0,0.56,12,9.0,4372.77,53.0,0,beverages
174036,25.0,-1.67,0.42,11,21.0,1606.0,20.57,0,beverages
174038,6.55,-2.67,0.23,12,17.0,6134.03,207.95,0,dairy eggs
174039,11.92,6.0,0.67,25,30.0,3369.23,102.61,1,produce
174040,10.15,-6.33,0.77,35,9.0,3956.81,16.7,0,beverages
174041,21.0,7.33,0.49,9,20.0,1911.9,19.79,0,household
174043,5.03,-7.33,0.74,65,2.0,7980.12,316.14,0,produce
174044,23.5,-7.67,0.77,13,15.0,1708.51,14.34,0,beverages
174045,27.75,0.0,0.32,5,30.0,1446.85,63.79,1,dry goods pasta
174046,2.78,0.67,0.83,100,2.0,14454.0,495.05,0,produce
174047,19.9,-12.33,0.26,11,20.0,2017.59,24.18,0,beverages
174048,10.31,21.0,0.53,14,12.0,3895.15,120.14,0,produce
174049,18.08,-6.0,0.58,14,30.0,2221.06,82.21,1,produce
174050,10.2,-1.67,0.37,11,5.0,3936.27,153.71,0,produce
174051,12.0,5.0,0.63,15,20.0,3345.83,42.08,0,snacks
174052,8.07,-1.0,0.77,44,6.0,4975.36,71.44,0,produce
174053,22.83,-7.67,0.65,7,30.0,1758.39,9.71,1,produce
174054,5.76,-4.0,0.78,63,0.0,6972.83,88.8,0,alcohol
174055,6.06,-4.33,0.71,17,0.0,6622.68,61.98,0,pantry
174057,9.56,-1.67,0.62,19,4.0,4201.74,83.93,0,produce
174058,27.14,6.67,0.45,8,30.0,1479.21,13.03,1,produce
174059,12.43,-4.33,0.42,8,8.0,3230.46,210.16,0,dairy eggs
174060,17.59,-5.0,0.55,18,14.0,2282.78,53.03,0,produce
174061,9.71,-0.33,0.56,15,30.0,4133.09,129.0,1,produce
174062,7.65,1.33,0.27,24,12.0,5246.88,98.38,0,produce
174063,9.0,-1.67,0.53,41,6.0,4461.11,142.19,0,produce
174064,10.8,-0.33,0.47,11,14.0,3717.59,23.04,0,produce
174065,6.0,-0.67,0.84,54,5.0,6691.67,271.22,0,produce
174066,12.56,-7.67,0.72,28,21.0,3197.79,223.74,0,dairy eggs
174069,9.22,2.33,0.73,37,23.0,4353.61,165.27,0,dairy eggs
174071,12.64,-6.67,0.79,12,30.0,3177.34,8.42,1,beverages
174072,18.92,-6.33,0.6,14,7.0,2121.75,41.68,0,dairy eggs
174074,6.78,0.0,0.58,10,14.0,5923.77,282.73,0,beverages
174075,4.54,7.0,0.65,80,6.0,8835.24,111.19,0,snacks
174076,15.57,12.0,0.72,8,27.0,2578.44,13.19,0,snacks
174077,8.55,6.0,0.75,41,7.0,4695.91,79.39,0,produce
174078,12.74,-10.67,0.43,20,8.0,3152.27,19.34,0,dairy eggs
174079,6.6,4.33,0.19,16,3.0,6083.33,18.15,0,snacks
174080,18.71,-7.33,0.17,8,11.0,2145.42,62.78,0,dairy eggs
174082,6.55,-2.0,0.71,43,8.0,6132.0,123.48,0,produce
174084,3.54,-3.67,0.82,100,2.0,11356.71,257.07,0,produce
174085,8.13,9.33,0.8,39,30.0,4937.54,94.66,1,dairy eggs
174087,20.67,-2.0,0.3,7,10.0,1942.74,122.37,0,deli
174088,9.26,-5.0,0.65,28,7.0,4336.2,104.18,0,produce
174089,8.17,7.0,0.39,19,4.0,4916.33,70.57,0,produce
174090,9.0,0.0,0.5,5,3.0,4461.11,12.17,0,snacks
174092,19.46,13.0,0.52,14,30.0,2063.04,20.43,1,beverages
174093,16.72,0.33,0.58,19,30.0,2401.0,53.71,1,dairy eggs
174094,10.17,3.67,0.38,7,14.0,3949.18,84.63,0,produce
174095,26.6,0.0,0.44,6,13.0,1509.4,36.02,0,beverages
174096,7.88,-3.67,0.43,18,8.0,5093.66,129.27,0,produce
174097,15.17,11.0,0.22,13,30.0,2647.25,35.64,1,produce
174098,6.15,-1.33,0.6,35,7.0,6531.58,99.67,0,dairy eggs
174100,8.61,-1.67,0.53,19,2.0,4662.58,167.32,0,produce
174101,10.67,5.33,0.55,10,27.0,3764.06,37.64,0,snacks
174103,8.53,-7.33,0.71,33,5.0,4706.23,31.12,0,produce
174104,8.56,3.33,0.68,26,19.0,4690.42,89.79,0,frozen
174105,17.38,-13.67,0.24,9,30.0,2310.79,16.92,1,snacks
174106,17.5,-11.0,0.4,7,30.0,2294.29,48.42,1,canned goods
174107,16.75,0.0,0.3,5,1.0,2397.01,10.9,0,dairy eggs
174108,24.5,0.0,0.6,5,30.0,1638.78,32.03,1,produce
174109,19.46,16.67,0.18,14,25.0,2063.04,37.84,0,produce
174110,12.15,-13.67,0.34,14,4.0,3303.48,57.92,0,produce
174111,24.5,-5.33,0.12,7,13.0,1638.78,26.07,0,frozen
174112,23.75,0.0,0.34,5,13.0,1690.53,31.51,0,produce
174113,14.0,0.0,0.54,5,7.0,2867.86,31.29,0,produce
174115,24.75,0.0,0.24,5,9.0,1622.22,18.43,0,produce
174116,13.83,-1.67,0.73,25,7.0,2902.41,162.27,0,produce
174117,11.95,6.33,0.49,23,2.0,3358.56,40.16,0,dairy eggs
174118,17.12,1.67,0.46,9,30.0,2344.53,89.4,1,produce
174119,10.11,-11.67,0.22,10,3.0,3970.88,77.61,0,dairy eggs
174120,29.71,0.67,0.56,8,30.0,1351.2,44.53,1,beverages
174121,13.12,1.0,0.68,17,23.0,3059.05,121.05,0,produce
174122,18.0,-5.33,0.77,14,7.0,2230.56,54.32,0,frozen
174123,15.53,5.67,0.59,20,5.0,2585.93,20.86,0,pantry
174124,18.2,4.67,0.25,6,24.0,2206.04,13.37,0,dairy eggs
174125,16.53,18.0,0.48,16,30.0,2428.43,117.97,1,dairy eggs
174126,18.0,0.0,0.46,5,13.0,2230.56,102.4,0,produce
174127,18.0,-3.67,0.41,11,30.0,2230.56,34.56,1,beverages
174128,10.97,3.0,0.8,33,9.0,3660.4,83.7,0,produce
174129,18.71,-4.33,0.65,15,8.0,2145.42,6.5,0,beverages
174130,10.6,0.67,0.62,6,30.0,3787.74,45.91,1,beverages
174131,26.75,0.0,0.48,5,30.0,1500.93,15.69,1,beverages
174132,19.17,-10.33,0.6,13,30.0,2094.78,97.05,1,produce
174133,5.92,-3.0,0.75,61,6.0,6785.92,169.65,0,produce
174134,8.08,9.0,0.58,14,4.0,4970.95,184.8,0,produce
174135,8.3,-2.33,0.6,24,8.0,4834.82,77.83,0,produce
174136,18.6,-1.0,0.45,6,30.0,2158.6,142.27,1,produce
174137,18.4,2.67,0.4,6,21.0,2182.07,64.47,0,frozen
174138,29.0,0.0,0.27,5,30.0,1384.48,34.61,1,beverages
174139,8.92,3.67,0.82,39,14.0,4500.59,36.98,0,produce
174140,24.12,-11.0,0.35,9,30.0,1664.25,9.67,1,beverages
174141,19.46,-13.67,0.49,14,30.0,2063.04,91.77,1,dairy eggs
174142,6.78,0.67,0.78,47,7.0,5919.55,158.29,0,beverages
174143,21.44,11.67,0.57,10,6.0,1872.28,72.76,0,dairy eggs
174145,21.8,-6.33,0.36,6,30.0,1841.74,48.83,1,deli
174146,16.71,-3.67,0.71,18,12.0,2403.35,64.64,0,dairy eggs
174147,18.83,-5.0,0.22,7,30.0,2131.86,33.92,1,produce
174148,18.33,8.67,0.28,7,30.0,2190.0,38.4,1,produce
174149,10.8,5.33,0.58,31,9.0,3717.59,41.16,0,beverages
174150,11.53,10.0,0.63,31,8.0,3481.21,31.65,0,produce
174151,12.5,0.33,0.47,9,7.0,3212.0,13.79,0,household
174152,28.2,0.0,0.52,6,30.0,1423.76,69.03,1,bakery
174153,15.0,0.0,0.16,6,8.0,2676.67,49.68,0,produce
174154,12.44,0.33,0.4,10,24.0,3226.34,83.59,0,household
174156,14.5,0.0,0.13,5,8.0,2768.97,39.02,0,produce
174157,17.5,21.33,0.44,11,30.0,2294.29,23.7,1,beverages
174158,10.83,2.33,0.47,7,3.0,3706.15,54.15,0,dry goods pasta
174159,11.25,0.33,0.14,13,8.0,3568.89,51.79,0,produce
174160,13.9,10.0,0.62,11,22.0,2888.49,46.55,0,produce
174161,23.56,-8.67,0.36,10,10.0,1704.48,46.87,0,dairy eggs
174163,8.02,-2.67,0.58,44,21.0,5004.2,71.86,0,produce
174164,20.25,0.0,0.05,5,21.0,1982.72,34.25,0,dairy eggs
174165,17.8,-7.33,0.28,6,30.0,2255.62,27.34,1,produce
174166,24.0,-1.0,0.34,11,30.0,1672.92,32.84,1,produce
174167,10.12,-15.33,0.52,18,5.0,3968.31,36.58,0,beverages
174168,3.0,0.67,0.2,6,2.0,13383.33,304.17,0,dairy eggs
174169,13.2,-1.67,0.05,6,6.0,3041.67,23.04,0,produce
174170,20.78,-1.33,0.3,10,7.0,1932.35,53.58,0,dairy eggs
174171,9.2,-3.0,0.68,11,17.0,4364.13,166.81,0,dairy eggs
174172,13.42,1.33,0.79,27,5.0,2991.12,83.59,0,produce
174173,5.51,12.67,0.74,58,7.0,7288.38,334.15,0,snacks
174174,12.53,5.0,0.47,16,14.0,3203.46,27.3,0,produce
174175,13.36,-11.0,0.5,23,0.0,3004.42,71.84,0,produce
174176,11.12,-8.33,0.44,9,17.0,3608.99,78.38,0,dairy eggs
174177,15.05,3.33,0.66,23,28.0,2668.58,85.96,0,produce
174178,12.92,-8.0,0.69,13,19.0,3108.39,94.01,0,produce
174179,21.83,-1.0,0.2,7,30.0,1838.93,36.42,1,produce
174180,23.4,0.0,0.34,6,30.0,1715.81,67.59,1,produce
174181,18.82,0.33,0.55,18,21.0,2132.97,33.93,0,produce
174182,28.38,4.33,0.48,9,30.0,1414.98,26.8,1,produce
174183,9.86,1.0,0.21,8,6.0,4073.19,78.69,0,dairy eggs
174184,9.05,-2.67,0.63,38,0.0,4434.48,70.02,0,dairy eggs
174185,13.64,-5.0,0.64,23,7.0,2944.33,75.64,0,dairy eggs
174186,23.57,9.33,0.41,8,23.0,1703.33,38.23,0,beverages
174187,13.13,17.0,0.27,16,30.0,3057.11,46.46,1,beverages
174188,14.62,-14.67,0.27,22,14.0,2746.42,41.42,0,produce
174189,11.88,-3.67,0.36,9,19.0,3381.05,33.3,0,beverages
174190,7.0,4.67,0.62,8,7.0,5735.71,21.18,0,produce
174191,10.57,9.33,0.69,31,30.0,3799.68,29.25,1,produce
174192,7.73,7.33,0.81,27,15.0,5193.53,20.98,0,produce
174193,25.25,5.33,0.57,9,30.0,1590.1,44.17,1,produce
174194,24.83,-4.33,0.29,7,21.0,1616.78,25.72,0,dairy eggs
174196,24.25,0.0,0.16,5,30.0,1655.67,23.33,1,beverages
174197,4.75,2.33,0.59,13,7.0,8452.63,171.42,0,dairy eggs
174198,16.89,-4.33,0.22,10,11.0,2377.3,17.29,0,frozen
174199,4.2,-0.67,0.17,6,5.0,9559.52,376.59,0,dairy eggs
174200,15.39,4.0,0.57,19,30.0,2609.03,76.46,1,produce
174202,16.93,-11.0,0.49,16,13.0,2371.06,36.04,0,bakery
174204,7.68,26.67,0.55,38,30.0,5230.81,71.33,1,dairy eggs
174205,9.59,-7.67,0.69,35,7.0,4187.42,95.44,0,produce
174206,7.08,5.67,0.7,51,3.0,5670.9,90.72,0,dairy eggs
174207,9.36,-4.33,0.64,37,20.0,4289.02,104.06,0,produce
174208,6.45,0.0,0.42,12,2.0,6220.42,76.58,0,produce
174209,15.22,8.67,0.37,10,19.0,2637.59,35.97,0,deli
174210,19.8,6.67,0.19,11,23.0,2027.78,11.31,0,personal care
174211,24.8,5.33,0.19,6,30.0,1618.95,34.95,1,produce
174212,11.85,-1.0,0.45,21,6.0,3388.19,76.64,0,produce
174213,25.0,10.0,0.4,7,30.0,1606.0,46.93,1,produce
174214,9.5,0.0,0.19,5,6.0,4226.32,286.24,0,beverages
174215,15.4,-8.0,0.73,11,16.0,2607.14,8.08,0,dairy eggs
174216,9.18,4.33,0.48,39,2.0,4371.63,104.45,0,dairy eggs
174217,16.38,4.67,0.14,9,30.0,2451.91,30.96,1,pantry
174218,17.5,20.33,0.29,17,24.0,2294.29,30.37,0,household
174219,3.58,-2.67,0.43,49,1.0,11204.65,250.49,0,dairy eggs
174220,12.5,-4.33,0.68,13,9.0,3212.0,124.1,0,produce
174221,14.5,-1.0,0.35,9,30.0,2768.97,60.13,1,produce
174222,30.0,0.0,0.44,5,30.0,1338.33,5.48,1,produce
174223,12.14,-3.67,0.8,29,14.0,3306.47,43.53,0,beverages
174224,14.83,-3.67,0.62,7,30.0,2706.74,14.06,1,dairy eggs
174225,20.73,4.33,0.44,12,14.0,1937.06,42.19,0,produce
174226,7.87,-15.67,0.73,46,3.0,5103.81,299.57,0,dairy eggs
174227,21.9,5.67,0.46,11,30.0,1833.33,60.61,1,produce
174229,12.2,0.33,0.34,6,30.0,3290.98,36.15,1,produce
174230,7.72,-7.0,0.65,19,7.0,5199.28,62.19,0,produce
174231,19.25,0.0,0.51,5,9.0,2085.71,46.45,0,dairy eggs
174232,21.5,-7.67,0.27,7,14.0,1867.44,50.93,0,produce
174233,14.76,23.0,0.45,22,30.0,2719.84,11.8,1,produce
174234,25.33,9.33,0.79,7,30.0,1584.87,41.68,1,beverages
174235,9.89,10.0,0.5,20,9.0,4057.71,136.95,0,produce
174236,12.12,2.67,0.43,9,11.0,3311.34,86.13,0,produce
174237,21.86,-17.67,0.43,8,30.0,1836.93,31.83,1,snacks
174238,11.29,3.33,0.32,8,11.0,3557.59,130.38,0,produce
174240,5.54,8.67,0.5,14,2.0,7249.31,245.96,0,produce
174241,26.57,2.67,0.53,8,30.0,1511.02,21.03,1,produce
174243,16.56,9.33,0.58,10,27.0,2425.17,49.61,0,produce
174244,17.27,7.0,0.53,12,30.0,2324.47,25.97,1,produce
174245,12.2,-3.67,0.65,16,14.0,3290.98,155.2,0,alcohol
174246,3.82,2.33,0.4,12,6.0,10515.48,278.82,0,produce
174247,26.25,0.0,0.12,5,30.0,1529.52,11.12,1,personal care
174248,16.37,-5.33,0.75,20,9.0,2452.89,18.68,0,dairy eggs
174252,14.9,-6.0,0.23,11,7.0,2694.63,26.17,0,produce
174255,28.0,2.67,0.57,9,30.0,1433.93,107.91,1,personal care
174256,9.08,-0.33,0.67,39,21.0,4422.32,66.49,0,produce
174257,21.67,3.0,0.61,10,30.0,1853.08,54.33,1,dairy eggs
174258,17.87,7.67,0.45,16,30.0,2247.2,67.35,1,produce
174260,19.5,0.0,0.25,5,30.0,2058.97,22.46,1,produce
174261,14.46,15.67,0.79,25,15.0,2776.95,103.5,0,produce
174262,15.64,-12.33,0.63,12,17.0,2567.73,37.93,0,frozen
174264,12.57,-1.67,0.62,24,20.0,3195.33,60.52,0,dairy eggs
174266,19.25,0.0,0.33,5,30.0,2085.71,31.29,1,dairy eggs
174267,10.47,1.67,0.18,16,6.0,3835.99,43.59,0,produce
174268,6.19,5.33,0.59,60,7.0,6490.0,148.73,0,produce
174269,21.08,6.33,0.51,14,13.0,1904.93,45.77,0,produce
174270,16.5,0.0,0.41,5,10.0,2433.33,129.41,0,produce
174271,13.0,0.0,0.27,5,8.0,3088.46,61.77,0,dairy eggs
174273,5.98,1.67,0.68,62,1.0,6710.0,165.54,0,produce
174275,11.07,0.67,0.69,31,0.0,3628.01,32.72,0,produce
174276,14.52,-8.0,0.5,22,30.0,2764.43,77.96,1,produce
174279,24.4,1.67,0.56,11,19.0,1645.49,48.96,0,dairy eggs
174280,16.0,-15.67,0.29,8,5.0,2509.38,78.42,0,snacks
174281,17.69,10.0,0.46,14,6.0,2269.35,62.63,0,dairy eggs
174283,8.03,-5.33,0.63,30,4.0,4997.21,40.13,0,dairy eggs
174284,15.25,5.0,0.6,13,30.0,2632.79,106.78,1,beverages
174285,22.5,0.0,0.14,5,30.0,1784.44,34.88,1,produce
174286,18.18,9.33,0.69,12,4.0,2208.25,18.82,0,beverages
174287,15.36,-7.0,0.42,12,30.0,2613.31,53.95,1,snacks
174288,23.12,-6.33,0.38,9,30.0,1736.22,78.48,1,produce
174289,15.75,0.0,0.31,5,8.0,2549.21,93.86,0,pantry
174290,7.62,3.67,0.83,33,10.0,5265.57,87.03,0,produce
174291,11.45,-4.33,0.92,12,10.0,3505.16,7.97,0,dairy eggs
174292,22.31,-10.33,0.65,14,30.0,1799.83,36.52,1,produce
174293,15.0,6.0,0.68,6,19.0,2676.67,28.39,0,bakery
174294,9.42,12.0,0.43,13,4.0,4263.72,55.16,0,dairy eggs
174296,16.88,-1.0,0.55,17,30.0,2379.26,59.8,1,produce
174297,4.53,0.33,0.61,73,1.0,8867.48,134.72,0,produce
174299,20.92,-10.0,0.42,13,30.0,1919.52,41.61,1,frozen
174300,9.02,-6.33,0.79,41,7.0,4448.75,251.04,0,produce
174301,6.07,2.0,0.75,61,6.0,6618.13,246.82,0,produce
174302,10.83,-7.67,0.76,25,14.0,3706.15,63.34,0,beverages
174305,21.0,0.0,0.14,5,2.0,1911.9,42.58,0,produce
174306,11.56,1.67,0.47,28,8.0,3474.52,41.46,0,household
174307,12.33,8.33,0.64,22,7.0,3255.41,99.55,0,produce
174309,23.5,-8.33,0.38,7,30.0,1708.51,79.32,1,produce
174310,6.57,-4.0,0.57,8,6.0,6109.78,39.92,0,produce
174311,16.29,9.33,0.54,8,30.0,2465.35,65.84,1,produce
174313,10.88,-6.0,0.48,18,4.0,3689.46,76.4,0,dairy eggs
174314,19.0,4.33,0.37,14,12.0,2113.16,56.95,0,produce
174315,20.46,9.0,0.72,14,30.0,1962.22,14.65,1,beverages
174316,18.83,-13.67,0.5,13,14.0,2131.86,105.1,0,dairy eggs
174317,14.77,-6.67,0.75,23,12.0,2717.85,160.06,0,dairy eggs
174318,10.29,5.33,0.38,8,4.0,3903.47,138.62,0,dairy eggs
174319,9.4,-3.0,0.18,6,19.0,4271.28,55.01,0,produce
174320,11.9,6.0,0.61,31,28.0,3373.95,67.78,0,produce
174321,6.08,-0.33,0.76,61,20.0,6600.0,165.98,0,frozen
174323,21.43,18.0,0.31,8,30.0,1873.67,66.0,1,snacks
174324,23.8,5.33,0.35,6,30.0,1686.97,25.56,1,dairy eggs
174325,14.0,0.0,0.73,26,19.0,2867.86,37.6,0,dairy eggs
174326,10.29,-9.67,0.43,8,11.0,3903.47,74.3,0,dairy eggs
174327,5.05,-4.33,0.75,23,4.0,7957.66,479.66,0,produce
174328,2.65,-1.33,0.77,100,0.0,15171.18,212.05,0,produce
174329,20.22,12.0,0.47,10,30.0,1985.44,34.29,1,dairy eggs
174331,26.0,7.33,0.46,7,30.0,1544.23,12.03,1,snacks
174333,5.43,-1.33,0.93,68,11.0,7390.25,155.12,0,dairy eggs
174334,22.6,7.67,0.28,6,30.0,1776.55,61.91,1,beverages
174335,7.47,-1.0,0.78,48,5.0,5376.21,201.86,0,produce
174336,19.25,0.0,0.4,5,27.0,2085.71,66.36,0,produce
174337,4.59,-0.33,0.83,79,3.0,8747.77,187.74,0,produce
174338,23.4,0.0,0.28,6,12.0,1715.81,46.79,0,dairy eggs
174339,5.67,-2.33,0.76,25,5.0,7085.29,72.14,0,frozen
174340,13.57,3.67,0.5,8,30.0,2958.42,187.42,1,snacks
174342,6.43,-2.0,0.22,8,11.0,6245.56,95.81,0,beverages
174343,9.5,1.0,0.28,9,30.0,4226.32,30.95,1,snacks
174344,15.25,0.0,0.45,5,9.0,2632.79,172.33,0,snacks
174345,15.75,0.0,0.27,5,27.0,2549.21,12.75,0,snacks
174346,5.79,-3.33,0.8,49,3.0,6932.37,91.96,0,snacks
174347,20.6,-0.67,0.25,11,27.0,1949.03,25.37,0,produce
174348,20.83,7.33,0.58,13,8.0,1927.2,59.97,0,produce
174349,9.2,3.67,0.51,6,14.0,4364.13,104.14,0,produce
174350,19.25,0.0,0.12,5,30.0,2085.71,23.7,1,dairy eggs
174351,13.1,9.67,0.35,11,8.0,3064.89,83.59,0,dairy eggs
174352,5.75,1.67,0.57,37,4.0,6982.61,150.98,0,produce
174353,12.83,-7.0,0.4,7,6.0,3128.57,98.53,0,bakery
174354,20.75,2.33,0.51,13,14.0,1934.94,12.52,0,produce
174355,9.26,7.0,0.76,20,9.0,4334.37,255.14,0,dairy eggs
174356,25.5,-0.33,0.84,15,21.0,1574.51,17.65,0,frozen
174357,7.46,13.0,0.67,36,15.0,5384.1,56.76,0,beverages
174358,11.3,5.0,0.82,31,11.0,3553.1,180.78,0,beverages
174361,16.4,5.33,0.6,21,30.0,2448.17,42.39,1,produce
174362,22.18,-1.33,0.51,12,30.0,1810.04,30.85,1,snacks
174363,12.55,6.67,0.27,23,9.0,3200.36,40.48,0,produce
174364,2.93,-3.33,0.71,43,2.0,13709.76,173.18,0,beverages
174365,11.4,-5.0,0.16,6,2.0,3521.93,58.7,0,alcohol
174366,8.14,-4.67,0.64,37,3.0,4933.11,57.88,0,produce
174367,5.93,-5.67,0.73,60,5.0,6768.14,69.99,0,dairy eggs
174368,20.62,-5.0,0.61,9,30.0,1946.67,8.85,1,produce
174369,9.27,3.67,0.58,12,19.0,4329.9,221.42,0,beverages
174371,10.95,-11.33,0.55,21,14.0,3666.67,94.05,0,produce
174372,8.18,-4.33,0.61,23,13.0,4907.22,122.68,0,produce
174373,6.12,0.67,0.66,60,13.0,6561.91,185.42,0,produce
174374,9.64,0.0,0.6,12,12.0,4166.51,115.21,0,produce
174375,7.18,-6.67,0.75,41,10.0,5595.82,97.09,0,dairy eggs
174376,9.17,-11.67,0.24,24,30.0,4376.54,88.28,1,dairy eggs
174377,5.78,-9.0,0.78,60,0.0,6946.77,162.09,0,dairy eggs
174378,21.75,-10.0,0.39,9,6.0,1845.98,30.77,0,dairy eggs
